TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Change_VDM_PDO_TO_4""}",,,vdm.change_source_pdo_count(2),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_To_PP5V0""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_5V_00),,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Set_PDO2_TO_15V""}",,,vdm.change_tx_source_voltage(2*15000*3500*PP_HVE),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_PP5V0_To_5V"",""powertype"":""PP5V0"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PP5V_To_VDM"",""netname"":""PP_5V0_VDM"",""state"":""CONNECT""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_SET_15V_1"",""powertype"":""USB"",""record"":""NO""}",,,15000,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBAT_to_3.9V"",""powertype"":""batt"",""record"":""NO""}",,,3900,FA_ResetAll,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1_Get_Contract"",""delay"":""100""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_2"",""delay"":""1000""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_2"",""delay"":""500""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check_1""}",,,charge --brickid,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_2"",""delay"":""100""}",,,,,,
,Tech:sendChargeCmd,,,{charge_cmd},,,"{""subsubtestname"": ""Set_USB_ilimit_100mA_15V"",""record"":""NO""}",,,charge --setma 100 --setmv 15000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_Get_Contract"",""delay"":""100""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""VDM_Volt_Setting_12V"",""pattern"":""Min%s+Voltage%s+or%s+Power%s+(%w+)%s+mV"",""parametric"":""yes""}",,,vdm.show_tps_register_by_addr(0x34),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""BATT_SET_4V3"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enter_HCCM_Mode""}",,,i2c -z 2 -v 0x07 0x75 0x1c19 0x00;i2c -z 2 -d 0x07 0x75 0x1524 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""VSET_HOST_4.5V""}",,,i2c -z 2 -v 0x07 0x75 0x1B4C 0x0A;i2c -z 2 -v 0x07 0x75 0x1B4D 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ICHG_HOST_5.74A""}",,,i2c -z 2 -v 0x07 0x75 0x1B4A 0x03;i2c -z 2 -v 0x07 0x75 0x1B4B 0x7A,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Assert_ACK_to_Potomac""}",,,i2c -z 2 -v 0x07 0x75 0x1C1A 0x01,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_2.5A""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x97,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""HV_CHARGE_ALLOW""}",,,i2c -z 2 -v 0x07 0x75 0x1932 0x30,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_To_Elaod1"",""netname"":""ELOAD_INPUT1_TO"",""state"":""PPVCC_MAIN""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Enable_Eload1""}",,,eload.enable(1),,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_1000mA""}",,,eload.set(1*cc*1000),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_1"",""delay"":""200""}",,,,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_2000mA""}",,,eload.set(1*cc*2000),,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_200MS_2"",""delay"":""200""}",,,,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_3300mA""}",,,eload.set(1*cc*3300),,,
,Common:connectVBUSFeedback,,,,,,"{""subsubtestname"": ""PPVBUS_FB_CONNECT_15V"",""reference"": ""15000"",""record"":""NO""}",,,,,charge_cmd==charge_pass,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_3"",""delay"":""100""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_SET_15V_2"",""powertype"":""USB"",""record"":""NO""}",,,15000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_15V"",""reference"": ""15000""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_1"",""delay"":""500""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_15V_2500mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG_2"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_VSET_Actual"",""patterns"":""Data:%s*0x(%x*).-Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x180A 1;i2c -z 2 -d 0x07 0x75 0x1809 1,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_Volt"",""netname"":""PPVCC_MAIN""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC_FB"",""netname"":""PPBATT_VCC""}",,,,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_2500mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=2500*mv=15000"",""gain"": ""0.1""}",,,,,,
,Tech:getCurrData,,[current_table],,,,"{""subsubtestname"": ""15V_Ibus_CAL"",""param1"": ""mv=15000"",""attribute"": ""15V_IBUS_CAL""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_THERMAL_STATUS"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""3"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1620 1,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_CURRENT"",""netname"":""BATT_CURRENT_BIG""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""POTO_VCENTER_TEMP0"",""pattern"": ""temp%d*:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vcenter_temp0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""POTO_VCENTER_TEMP1"",""pattern"": ""temp%d*:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vcenter_temp1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""POTO_CHG_BUCK_TEMP"",""pattern"": ""chg_buck_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read chg_buck_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""POTO_MID_DIE_TEMP"",""pattern"": ""mid%_die%_temp%:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read mid_die_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""POTO_LV_LDO_TEMP"",""pattern"": ""lv_ldo_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read lv_ldo_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Status_CV_LOOP_Combined"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""5"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1522 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Status_CC_LOOP_Combined"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""0"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1525 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""STA_IAVG_FLAG_CHECK"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1524 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG_3"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""EXIT_HCCM_mode""}",,,i2c -z 2 -v 0x07 0x75 0x1c19 0x01,,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1_0mA""}",,,eload.set(1*cc*0),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_Disable""}",,,eload.disable(1),,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_Disconnect_Eload"",""netname"":""ELOAD_INPUT1_TO"",""state"":""DISCONNECT""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_FB_Disconnect"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""BackLight_Turn_Off""}",,,reg write 0x261d 0x00;reg write 0x3104 0xFF;bl -o,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CHECK_FLAG_EXIT"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""7"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1C16 1,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""BATT_SET_4V3_1"",""powertype"":""batt"",""record"":""NO""}",,,4300,FA_ResetAll,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""VBUS_SET_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""BATT_CURRENT_3000mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA""}",,,,,,
,Tech:writeCBAT,,[current_table],[cbat_compare],,,"{""subsubtestname"":""CBAT_WRITE""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Read_Reg_0x6862"",""pattern"": ""0x6862%s*%=%>%s*(0x%x%x)""}",,,reg read 0x6862 1,,,
Syscfg_CBAT,Tech:readCBAT,,[cbat_compare],,,,"{""subsubtestname"":""SanityCheck_Readback_Compare""}",,,,,,
,Tech:checkCBAT,,,,,,"{""subsubtestname"":""SanityCheck_Version"",""attribute"": ""CBAT_VERSION_FCT"",""param1"": ""check_Version""}",,,,,,
,Tech:checkCBAT,,,,,,"{""subsubtestname"":""SanityCheck_Fixed_String"",""param1"": ""check_content""}",,,,,,
,Tech:checkCBAT,,,,,,"{""subsubtestname"":""SanityCheck_Fixed_Length"",""param1"": ""check_length""}",,,,,,
